Id,JrcId,HasMicrochip,Microchip,MicrochipType,BreederId,OwnerId,TrainerId,SireId,DamId,Name,Type,IsTattooed,IsImported,CountryBredId,Gender,ColorId,IsTurnedOut,IsEnabled,IsRegistered,FoaledAt,RegisteredAt,LastRacedAt,LastWorkedOutAt,CreatedAt
19651868,,False,,0,,,,,,MINNIE'S JOHNETTE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19651888,,False,,0,,,,,,MOLLY MALONE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19651904,,False,,0,,,,,,I AM KNOW,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19651964,,False,,0,,,,,,LET TYTUS BUY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652027,,False,,0,,,,,,FUNNY MISS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652087,,False,,0,,,,,,SOLO MIO,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652149,,False,,0,,,,,,PRINCESS DANCE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652209,,False,,0,,,,,,LIANA ROSE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19652229,,False,,0,,,,,,LATE MOON,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652249,,False,,0,,,,,,RICLES,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652345,,False,,0,,,,,,FIFTH OF NOVEMBER,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19652623,,False,,0,,,,,,CAPUCINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652643,,False,,0,,,,,,SATU,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652709,,False,,0,,,,,,AVALANCHE LILY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652729,,False,,0,,,,,,ENCORE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652769,,False,,0,,,,,,MY DELIGHT,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19652789,,False,,0,,,,,,SECONDHAND ROSE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652825,,False,,0,,,,,,BLODWYN,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19652845,,False,,0,,,,,,TWIST 'N' TURN,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652885,,False,,0,,,,,,DICTIONARY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652901,,False,,0,,,,,,ROZINANTE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19652921,,False,,0,,,,,,SAUCY SUE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653180,,False,,0,,,,,,RELENTLESS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653302,,False,,0,,,,,,CRACKNUT,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653362,,False,,0,,,,,,QUEEN'S JEWEL,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653382,,False,,0,,,,,,THUMBELINA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653766,,False,,0,,,,,,EILDON,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653822,,False,,0,,,,,,PETITE ECLAIR,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19653988,,False,,0,,,,,,SAFARI,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654001,,False,,0,,,,,,MOONSHINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654061,,False,,0,,,,,,IN BOND,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654127,,False,,0,,,,,,SPELLBOUND,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654405,,False,,0,,,,,,SALMON SPRAY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654445,,False,,0,,,,,,CLARKS FANCY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654743,,False,,0,,,,,,SULKA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19654965,,False,,0,,,,,,BRUSH & TUMBLE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19655048,,False,,0,,,,,,TIGER,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19655088,,False,,0,,,,,,SAMANTHA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19655124,,False,,0,,,,,,MY DESIRE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19655220,,False,,0,,,,,,COOL MIST,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19660001,,False,,0,,,,,,AFFECTIONATELY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660021,,False,,0,,,,,,BIRD CALL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660041,,False,,0,,,,,,BROADWAY,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660061,,False,,0,,,,,,BRIGHT STAR,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660081,,False,,0,,,,,,BLUE VALLEY,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660107,,False,,0,,,,,,CAPSULE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660127,,False,,0,,,,,,ETERNAL ELF,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660147,,False,,0,,,,,,FAITHFUL ANNIE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660167,,False,,0,,,,,,FRIENDLIEST,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660187,,False,,0,,,,,,FAIR HELENA,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660203,,False,,0,,,,,,FINEST JADE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19660223,,False,,0,,,,,,GRAND FINALE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660243,,False,,0,,,,,,GOOD COSMIC,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660263,,False,,0,,,,,,HIGH KEY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660283,,False,,0,,,,,,INDIAN RIVER,1,0,0,,4,4.0,0,1,0,,,,,2020-09-15 06:26:13
19660309,,False,,0,,,,,,JULIE ANDREWS,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660329,,False,,0,,,,,,JEAN DE ACTRESS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660349,,False,,0,,,,,,JAMMRAC,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660369,,False,,0,,,,,,KRONA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660389,,False,,0,,,,,,LINDA MEHL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660405,,False,,0,,,,,,LONDON STAR,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660425,,False,,0,,,,,,LADY LEE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660445,,False,,0,,,,,,MY JEWEL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660465,,False,,0,,,,,,MARCHING MARY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660485,,False,,0,,,,,,MITTIE LADY,1,0,0,,4,4.0,0,1,0,,,,,2020-09-15 06:26:13
19660501,,False,,0,,,,,,MISS FUSILADE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:13
19660521,,False,,0,,,,,,NEVER AGAIN,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660541,,False,,0,,,,,,NOON WINE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660561,,False,,0,,,,,,ONE A PENNY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660581,,False,,0,,,,,,POLLY FAIR,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660607,,False,,0,,,,,,PRECIOUS LIGHT,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660627,,False,,0,,,,,,PAT B,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660647,,False,,0,,,,,,PIN UP,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660667,,False,,0,,,,,,QUEEN BEE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660687,,False,,0,,,,,,ROYAL SAILING,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660703,,False,,0,,,,,,REGAL GLEAM,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660723,,False,,0,,,,,,REGGAE,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660743,,False,,0,,,,,,ROSEWOOD,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660763,,False,,0,,,,,,STEREO,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660783,,False,,0,,,,,,SILVER TOP,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660809,,False,,0,,,,,,SATINWOOD,1,0,0,,4,4.0,0,1,0,,,,,2020-09-15 06:26:13
19660829,,False,,0,,,,,,SHANGRILA,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660849,,False,,0,,,,,,TRIBAL SECRET,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660869,,False,,0,,,,,,STARUNA,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660889,,False,,0,,,,,,SYMPHONY,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660905,,False,,0,,,,,,TRIFFENA,1,0,0,,4,11.0,0,1,0,,,,,2020-09-15 06:26:13
19660925,,False,,0,,,,,,TRINKET,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19660945,,False,,0,,,,,,UNFORGETTABLE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19660965,,False,,0,,,,,,VIVA,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19660985,,False,,0,,,,,,WHITE CHRISTMAS,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:13
19661008,,False,,0,,,,,,WHISTLING JANE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19661028,,False,,0,,,,,,WOOD NYMPH,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19661048,,False,,0,,,,,,SUNNY DAYS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:13
19661068,,False,,0,,,,,,MATCH POINT,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:13
19661088,,False,,0,,,,,,SWEET KATHLEENE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661104,,False,,0,,,,,,SILKO,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19661124,,False,,0,,,,,,APOLLO WAY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661144,,False,,0,,,,,,LORELEI MISS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19661200,,False,,0,,,,,,OH GO ON,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661220,,False,,0,,,,,,HELIO BIRD,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661260,,False,,0,,,,,,PAN AMBER,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661280,,False,,0,,,,,,QARA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661346,,False,,0,,,,,,HELLO DOLLY,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19661386,,False,,0,,,,,,ODE TO SPRING,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661402,,False,,0,,,,,,ASK NO QUESTIONS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661442,,False,,0,,,,,,SUMMER HARVEST,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661462,,False,,0,,,,,,.,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661482,,False,,0,,,,,,HIGHLAND GAME,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661508,,False,,0,,,,,,ALIMONY,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19661568,,False,,0,,,,,,GEORGIA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661604,,False,,0,,,,,,GRAND RELATION,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661624,,False,,0,,,,,,PIRANA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661664,,False,,0,,,,,,SHOSHONI PRIDE,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19661740,,False,,0,,,,,,RUSTICA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661760,,False,,0,,,,,,SHOW CAUSE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661780,,False,,0,,,,,,PLEIN AIR,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661806,,False,,0,,,,,,CUTE DRESS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661826,,False,,0,,,,,,YONNIE GIRL,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19661846,,False,,0,,,,,,GUASAVE LADY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19661866,,False,,0,,,,,,DRUMTOP,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19661886,,False,,0,,,,,,COOL MOOD,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19661902,,False,,0,,,,,,QUEEN SUCREE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19661922,,False,,0,,,,,,BIG DAWN,1,0,0,,4,4.0,0,1,0,,,,,2020-09-15 06:26:14
19662005,,False,,0,,,,,,FLAMEAMBER,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662045,,False,,0,,,,,,REVADA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662065,,False,,0,,,,,,OLMEC,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19662085,,False,,0,,,,,,GRIS VITESSE,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19662121,,False,,0,,,,,,CONFIDENTIAL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662141,,False,,0,,,,,,EVER HOPEFUL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662161,,False,,0,,,,,,LI ' L  PUSS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662181,,False,,0,,,,,,GLANEUSE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662207,,False,,0,,,,,,BATTLE AXE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662227,,False,,0,,,,,,IMPRESSARIO,1,0,0,,4,11.0,0,1,0,,,,,2020-09-15 06:26:14
19662247,,False,,0,,,,,,MAZACA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662267,,False,,0,,,,,,FAMILY PLANNING,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662287,,False,,0,,,,,,CHATEAUPAVIA,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19662363,,False,,0,,,,,,SECRET VERDICT,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19662383,,False,,0,,,,,,MISS FLORENCE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662505,,False,,0,,,,,,BUNDLE OF JOY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662545,,False,,0,,,,,,CRY HEROINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662661,,False,,0,,,,,,FIERY GEM,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662681,,False,,0,,,,,,ROYAL RIDAN,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662747,,False,,0,,,,,,PIN UP,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662767,,False,,0,,,,,,U-ANNE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662823,,False,,0,,,,,,LALUME,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19662863,,False,,0,,,,,,LADY K,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19663042,,False,,0,,,,,,TUNEFUL GODDESS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19663148,,False,,0,,,,,,KEY LADY BIRD,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19663320,,False,,0,,,,,,HARD CHOICE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19663466,,False,,0,,,,,,NOORANI,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19663744,,False,,0,,,,,,GRAY MATTER,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19663820,,False,,0,,,,,,NAVSUP,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19664049,,False,,0,,,,,,DUMPTYS LADY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19664221,,False,,0,,,,,,SYRENA WARSZAWY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19664781,,False,,0,,,,,,CAROUSEL,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19664827,,False,,0,,,,,,KIND LADY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19664943,,False,,0,,,,,,VALLEY PRINCESS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19665066,,False,,0,,,,,,SERENA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19665268,,False,,0,,,,,,SILKY SAL,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19665288,,False,,0,,,,,,SONIC BOOM,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19665344,,False,,0,,,,,,SNOW SHOE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670009,,False,,0,,,,,,ALIXE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670029,,False,,0,,,,,,CATTLEYA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670049,,False,,0,,,,,,CALIOPE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670069,,False,,0,,,,,,CAMILLE K,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19670089,,False,,0,,,,,,CHARLOTTE RUSSE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670105,,False,,0,,,,,,FUNNY GIRL,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670125,,False,,0,,,,,,GLITTER,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670145,,False,,0,,,,,,GI GI,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670165,,False,,0,,,,,,GOLDEN GUINEAS,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19670185,,False,,0,,,,,,HARD SUGAR,1,0,0,,4,4.0,0,1,0,,,,,2020-09-15 06:26:14
19670201,,False,,0,,,,,,HONEST TO ME,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670221,,False,,0,,,,,,HALF WILD,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670241,,False,,0,,,,,,JAVATA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670261,,False,,0,,,,,,JUST DESSERT,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670281,,False,,0,,,,,,LOLITA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670307,,False,,0,,,,,,NO PROBLEM,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670327,,False,,0,,,,,,NELL GWYN,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670347,,False,,0,,,,,,MERIDIAN,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670367,,False,,0,,,,,,MISS MAXINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670387,,False,,0,,,,,,NATASHA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670403,,False,,0,,,,,,ON YOUR MARKS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670423,,False,,0,,,,,,PUCHON ABBEY,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19670443,,False,,0,,,,,,PENNY PIE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670463,,False,,0,,,,,,POLKA DOTTY,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670483,,False,,0,,,,,,ROYAL THEME,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670509,,False,,0,,,,,,ROSE OF CASHEL,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670529,,False,,0,,,,,,ROHAYS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670549,,False,,0,,,,,,SPORTMORE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670569,,False,,0,,,,,,SECOND FIDDLE,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670589,,False,,0,,,,,,WAYNE LADY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670605,,False,,0,,,,,,WINDOVER LASS,1,0,0,,4,2.0,0,1,0,,,,,2020-09-15 06:26:14
19670625,,False,,0,,,,,,CHRISTMAS TIME,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670645,,False,,0,,,,,,SNOWING GULF,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670665,,False,,0,,,,,,SHOSHONI PATH,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670685,,False,,0,,,,,,SEA PRINCESS,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670701,,False,,0,,,,,,FAYE'S LINE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670721,,False,,0,,,,,,RIVER SPRITE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670741,,False,,0,,,,,,DAUNTLESS,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670761,,False,,0,,,,,,DEBRA JEAN,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19670781,,False,,0,,,,,,HELGA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670807,,False,,0,,,,,,NUTCRACKER,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670827,,False,,0,,,,,,LATIN MYRA,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670847,,False,,0,,,,,,LOTSA TALENT,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670867,,False,,0,,,,,,QUEEN OF THE WATER,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19670887,,False,,0,,,,,,PUNCHEN ABBEY,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19670903,,False,,0,,,,,,PLEASE BLESS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19670923,,False,,0,,,,,,LADY LOU,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671006,,False,,0,,,,,,GIRL CATHERINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671026,,False,,0,,,,,,KANKAKEE MISS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671046,,False,,0,,,,,,ROYAL ROSETTE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671066,,False,,0,,,,,,ATTARA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671086,,False,,0,,,,,,SEA ISLE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671102,,False,,0,,,,,,BOLD DAME,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671142,,False,,0,,,,,,GRATIS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671208,,False,,0,,,,,,BORN FRIENDLY,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671324,,False,,0,,,,,,ANORAK,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19671344,,False,,0,,,,,,REGAL JUSTICE,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19671440,,False,,0,,,,,,GALLANT FASHION,1,0,0,,4,8.0,0,1,0,,,,,2020-09-15 06:26:14
19671460,,False,,0,,,,,,TANFRELYCHE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671480,,False,,0,,,,,,DANKA KOBYLINSKA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671506,,False,,0,,,,,,TOO MANY GIRLS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671566,,False,,0,,,,,,AMBESTINE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671586,,False,,0,,,,,,SOUTH OCEAN,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19671622,,False,,0,,,,,,JELLY BABY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19671642,,False,,0,,,,,,MY BUPERS,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671662,,False,,0,,,,,,AURICULA,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671682,,False,,0,,,,,,CONCERTO,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671708,,False,,0,,,,,,TRES JOLIE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671728,,False,,0,,,,,,FANFRELUCHE,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671768,,False,,0,,,,,,EASTER PRIAM,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671788,,False,,0,,,,,,DOUBLE RULLAH,1,0,0,,4,,0,1,0,,,,,2020-09-15 06:26:14
19671804,,False,,0,,,,,,BETTE'S GOLD,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19671824,,False,,0,,,,,,PETE'S TEDDY,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
19671864,,False,,0,,,,,,JUS FO FUN,1,0,0,,4,9.0,0,1,0,,,,,2020-09-15 06:26:14
19671884,,False,,0,,,,,,LIKELY LARK,1,0,0,,4,1.0,0,1,0,,,,,2020-09-15 06:26:14
